lat,lon
40.011802,116.321101
40.01182,116.321096
40.01182,116.321103
40.011821,116.321107
40.011821,116.321107
40.011822,116.321108
40.011844,116.321089
40.011887,116.321052
40.01191,116.321037
40.011951,116.321015
40.011922,116.321016
40.01191,116.321026
40.011881,116.321031
40.011881,116.321031
40.011885,116.321027
40.011863,116.321046
40.011861,116.321036
40.011868,116.321042
40.011868,116.321042
40.011866,116.321039
40.01188,116.321028
40.01191,116.321015
40.011924,116.321018
40.011969,116.321019
40.011975,116.32103
40.011927,116.321069
40.011882,116.321077
40.011857,116.321065
40.01188,116.321074
40.011879,116.321075
40.011885,116.321069
40.011888,116.321072
40.011886,116.321076
40.011886,116.321076
40.011879,116.321077
40.0119,116.321067
40.011909,116.321062
40.011907,116.321073
40.011903,116.321086
40.011883,116.321099
40.011839,116.321096
40.011842,116.321119
40.01182,116.321152
40.011801,116.32118
40.011772,116.321205
40.011747,116.321212
40.01175,116.321247
40.011736,116.321282
40.011711,116.321308
40.011697,116.321293
40.011695,116.321293
40.011695,116.321293
40.011694,116.321297
40.011707,116.321371
40.01171,116.321414
40.011752,116.321444
40.011782,116.321441
40.011785,116.321429
40.011819,116.321444
40.011835,116.321463
40.011813,116.321462
40.011813,116.321462
40.01182,116.321456
40.011832,116.321466
40.011804,116.321481
40.011831,116.321485
40.011826,116.32147
40.011831,116.32146
40.011826,116.321455
40.011826,116.321455
40.011826,116.321463
40.011802,116.321509
40.01182,116.321526
40.011792,116.321563
40.011788,116.321568
40.011789,116.321563
40.011794,116.321567
40.011794,116.321567
40.01179,116.321572
40.011754,116.321547
40.01173,116.321545
40.011743,116.32154
40.011738,116.321548
40.011738,116.321548
40.011741,116.321553
40.011734,116.321573
40.011729,116.321584
40.011734,116.321602
40.011709,116.321612
40.013128,116.317116
40.011704,116.321043
40.011685,116.321183
40.011641,116.321154
40.011591,116.321068
40.011503,116.320956
40.011503,116.320956
40.011499,116.320961
40.011446,116.321064
40.011559,116.321051
40.01161,116.321062
40.011574,116.321059
40.011559,116.321053
40.011559,116.321053
40.011554,116.321057
40.01156,116.321104
40.011611,116.321139
40.011665,116.321143
40.011677,116.321167
40.011714,116.32115
40.011716,116.321159
40.011708,116.321128
40.011701,116.321111
40.01166,116.32109
40.011572,116.321053
40.011526,116.321077
40.011526,116.321117
40.011535,116.321161
40.011524,116.321222
40.011551,116.321259
40.011557,116.321284
40.011531,116.3213
40.011497,116.321313
40.011509,116.321328
40.011526,116.321326
40.011504,116.321297
40.011494,116.321248
40.011504,116.321234
40.01153,116.321193
40.011522,116.321136
40.011496,116.321077
40.011439,116.321041
40.011402,116.320989
40.011352,116.320972
40.011375,116.320954
40.011432,116.320916
40.01145,116.320899
40.011434,116.320879
40.011421,116.3209
40.011396,116.320912
40.01137,116.320933
40.011341,116.32096
40.011334,116.321001
40.011345,116.321027
40.011394,116.321039
40.011441,116.32104
40.011453,116.321051
40.011457,116.321063
40.011458,116.321073
40.011459,116.321083
40.011464,116.321089
40.011466,116.321089
40.011468,116.321089
40.011468,116.321089
40.011472,116.321093
40.011507,116.32111
40.011579,116.321134
40.011654,116.321164
40.011751,116.321157
40.011809,116.321143
40.011815,116.321164
40.011814,116.321161
40.011814,116.321161
40.011811,116.32116
40.011748,116.321188
40.011728,116.321207
40.011727,116.321229
40.011718,116.321235
40.011689,116.321271
40.011691,116.321316
40.011713,116.321347
40.011761,116.321353
40.011765,116.321372
40.011774,116.321405
40.01174,116.32142
40.011716,116.321415
40.011705,116.321412
40.011716,116.321383
40.01169,116.321337
40.011651,116.321303
40.011663,116.321254
40.011682,116.321234
40.011682,116.321234
40.011686,116.321226
40.011698,116.321205
40.011708,116.321215
40.011734,116.321253
40.011784,116.321273
40.011786,116.321274
40.011785,116.321268
40.011785,116.321268
40.011793,116.321265
40.011807,116.321269
40.011797,116.321278
40.011786,116.321276
40.011806,116.321287
40.011871,116.321288
40.011955,116.321246
40.012003,116.321165
40.012032,116.321116
40.012038,116.321097
40.012038,116.321097
40.012035,116.321103
40.011841,116.321104
40.011724,116.321126
40.011658,116.321142
40.011623,116.321151
40.011635,116.321155
40.011693,116.32115
40.011768,116.321133
40.011805,116.321123
40.011851,116.321113
40.01186,116.321124
40.011876,116.321131
40.011901,116.321141
40.011898,116.321137
40.011898,116.321137
40.011895,116.321129
40.011936,116.321093
40.012001,116.321035
40.012028,116.320956
40.012049,116.320876
40.012076,116.320795
40.012012,116.320744
40.011945,116.320703
40.011832,116.320759
40.011756,116.320869
40.011729,116.320942
40.01174,116.320991
40.011751,116.321014
40.011776,116.321019
40.011776,116.321059
40.01173,116.321099
40.011702,116.321106
40.011713,116.321092
40.011692,116.321084
40.011657,116.321082
40.011608,116.321053
40.011528,116.321027
40.011475,116.321029
40.011442,116.321036
40.011447,116.321052
40.011457,116.321066
40.01145,116.32107
40.01145,116.32107
40.011445,116.321066
40.011438,116.321057
40.011427,116.321041
40.011413,116.321044
40.011413,116.321044
40.011414,116.321045
40.011392,116.321066
40.011353,116.321089
40.011299,116.321085
40.011217,116.321082
40.011217,116.321082
40.011222,116.321088
40.011251,116.321066
40.011305,116.321032
40.01143,116.321023
40.011504,116.321058
40.011601,116.321066
40.011699,116.321044
40.011781,116.320981
40.011711,116.320944
40.011611,116.320946
40.011555,116.32095
40.011476,116.320985
40.011489,116.321014
40.011558,116.320996
40.011614,116.321015
40.011668,116.321055
40.011701,116.321087
40.011743,116.321106
40.011817,116.321075
40.011885,116.321019
40.011885,116.320985
40.011875,116.320997
40.011832,116.321031
40.01176,116.321016
40.011739,116.321
40.011718,116.320997
40.011706,116.321012
40.011703,116.321042
40.011653,116.32108
40.011637,116.321079
40.011631,116.321069
40.011603,116.321059
40.01161,116.321076
40.011629,116.321097
40.011629,116.321112
40.011663,116.321125
40.011696,116.321131
40.011714,116.321119
40.011711,116.321093
40.011712,116.321078
40.011716,116.321069
40.011716,116.321069
40.011718,116.321067
40.011699,116.321099
40.01169,116.321137
40.01166,116.321179
40.011586,116.321213
40.011528,116.321231
40.01151,116.321249
40.011514,116.321263
40.011543,116.321261
40.011566,116.321272
40.011585,116.321271
40.011601,116.321288
40.011597,116.321315
40.011619,116.321327
40.011614,116.321386
40.011622,116.321426
40.011622,116.321426
40.011617,116.321427
40.011605,116.321429
40.011584,116.321449
40.011572,116.321431
40.011587,116.321384
40.011579,116.321363
40.011622,116.321322
40.011677,116.321265
40.011693,116.32123
40.011693,116.321239
40.011636,116.321269
40.011616,116.321306
40.011633,116.321371
40.011633,116.321451
40.011617,116.321473
40.011564,116.321492
40.011522,116.321487
40.01148,116.32149
40.01148,116.321507
40.011446,116.321535
40.011406,116.32154
40.01136,116.321531
40.008114,116.317453
40.008321,116.318248
40.010207,116.32047
40.010338,116.320617
40.010494,116.320692
40.010524,116.320702
40.010524,116.320702
40.010519,116.32071
40.010618,116.32074
40.01068,116.320738
40.010732,116.320701
40.010767,116.320695
40.010807,116.320709
40.010865,116.320723
40.010867,116.320736
40.010876,116.320736
40.010972,116.320728
40.011063,116.320721
40.012185,116.317563
40.011995,116.320883
40.012022,116.320933
40.012081,116.320978
40.012053,116.320988
40.012083,116.320978
40.012082,116.320969
40.012108,116.320962
40.012188,116.320947
40.012213,116.320924
40.012205,116.320962
40.012205,116.320962
40.012201,116.320959
40.012202,116.320968
40.012232,116.32095
40.012309,116.320918
40.012344,116.320896
40.012398,116.320955
40.012398,116.320955
40.012394,116.320952
40.012366,116.320967
40.012268,116.321015
40.012203,116.321046
40.012103,116.321073
40.012091,116.321083
40.012091,116.321083
40.012091,116.321087
40.012021,116.32113
40.011801,116.321054
40.011748,116.321059
40.011755,116.321077
40.011756,116.321077
40.011756,116.321079
40.011758,116.321074
40.011758,116.321074
40.011759,116.321079
40.011745,116.321079
40.011736,116.321093
40.011727,116.321104
40.011753,116.321105
40.011754,116.321108
40.011754,116.321108
40.011749,116.321116
40.011732,116.32113
40.011769,116.321176
40.011837,116.321264
40.011928,116.321393
40.012004,116.321523
40.011975,116.321537
40.01187,116.321469
40.01209,116.320988
40.01236,116.321022
40.012554,116.32098
40.012636,116.320972
40.012678,116.320994
40.012654,116.320995
40.012679,116.320999
40.012644,116.321015
40.012622,116.321049
40.012522,116.321026
40.012386,116.321037
40.012262,116.321017
40.012169,116.320995
40.01211,116.321025
40.012141,116.32105
40.011918,116.321079
40.01177,116.321164
40.011728,116.321207
40.011597,116.321138
40.011429,116.321033
40.0113,116.320915
40.011273,116.320879
40.011203,116.320855
40.011126,116.320883
40.011069,116.320912
40.011074,116.321035
40.011071,116.321099
40.011071,116.321099
40.011069,116.321092
40.011059,116.321047
40.011037,116.320999
40.011037,116.320999
40.011037,116.320992
40.011083,116.321005
40.011063,116.321022
40.011243,116.321031
40.011246,116.321012
40.011246,116.321012
40.011254,116.321006
40.011219,116.320989
40.011219,116.321004
40.011276,116.321029
40.011326,116.321068
40.011321,116.321049
40.01127,116.321058
40.011209,116.321072
40.011209,116.321072
40.011201,116.321079
40.011199,116.321088
40.01127,116.321105
40.011284,116.321067
40.011349,116.321082
40.011386,116.32107
40.011418,116.321058
40.011418,116.321058
40.011424,116.321062
40.011436,116.32106
40.011436,116.321055
40.011436,116.321055
40.011429,116.321049
40.011354,116.321077
40.011304,116.321095
40.011266,116.321107
40.011305,116.321114
40.011356,116.321118
40.011463,116.321109
40.011528,116.321098
40.011545,116.32111
40.011519,116.321124
40.011468,116.321136
40.011379,116.321123
40.011361,116.321134
40.0113,116.321103
40.011211,116.321058
40.011133,116.321048
40.011647,116.321159
40.011809,116.321142
40.011868,116.32118
40.011882,116.321193
40.011949,116.321227
40.012049,116.321263
40.012058,116.321272
40.012041,116.321263
40.012094,116.32126
40.012127,116.321261
40.01215,116.321249
40.012173,116.32124
40.012108,116.321243
40.012043,116.321229
40.011956,116.321177
40.011878,116.321118
40.011802,116.321073
40.011801,116.321087
40.011801,116.321094
40.011801,116.321094
40.011807,116.321093
40.011847,116.321086
40.011847,116.321086
40.011841,116.321087
40.011906,116.321084
40.011906,116.321084
40.011914,116.321083
40.011923,116.321093
40.011923,116.321093
40.011919,116.3211
40.011889,116.321102
40.011847,116.32111
40.011807,116.321115
40.011741,116.321106
40.01173,116.321124
40.011682,116.321123
40.011654,116.321133
40.011634,116.321107
40.011665,116.321114
40.011707,116.321106
40.011781,116.321095
40.011796,116.321088
40.011827,116.321108
40.011887,116.321121
40.012007,116.321106
40.012044,116.321067
40.012149,116.321026
40.012119,116.32105
40.01206,116.321064
40.012039,116.321089
40.012039,116.321089
40.012031,116.321097
40.011958,116.321114
40.011928,116.321108
40.011869,116.321094
40.011835,116.321085
40.011807,116.321077
40.011796,116.321059
40.01175,116.321042
40.011714,116.321046
40.011701,116.321057
40.011737,116.321052
40.011737,116.321052
40.011729,116.321054
40.011702,116.321039
40.011676,116.321048
40.011684,116.321087
40.01175,116.321143
40.011802,116.321173
40.011847,116.321182
40.011847,116.321182
40.01185,116.321181
40.011771,116.321056
40.011683,116.320949
40.011719,116.32098
40.011728,116.32107
40.011727,116.321109
40.011756,116.321159
40.011748,116.321168
40.011748,116.321168
40.011745,116.321174
40.011787,116.321188
40.011815,116.321173
40.011815,116.321173
40.011818,116.321181
40.011846,116.321196
40.011912,116.321225
40.011939,116.321224
40.011936,116.3212
40.011986,116.321211
40.012031,116.321226
40.012076,116.321213
40.012076,116.321213
40.012073,116.321214
40.012079,116.321241
40.011906,116.321172
40.011877,116.321189
40.011821,116.32123
40.01167,116.321235
40.011729,116.320991
40.011838,116.320877
40.01188,116.320777
40.011866,116.320708
40.011789,116.320635
40.011759,116.320552
40.011758,116.320508
40.011802,116.320498
40.011817,116.320529
40.011876,116.320548
40.011938,116.320507
40.012017,116.320556
40.01206,116.320616
40.012094,116.320612
40.012133,116.320597
40.012133,116.320597
40.012136,116.320599
40.012024,116.320789
40.011895,116.32092
40.011791,116.320992
40.011759,116.321012
40.011775,116.321021
40.011761,116.321037
40.011749,116.321051
40.011701,116.321076
40.011617,116.321084
40.011548,116.321075
40.011554,116.321063
40.011595,116.321055
40.011591,116.321071
40.011598,116.32109
40.011609,116.321094
40.011609,116.321094
40.011608,116.32109
40.011615,116.32108
40.011617,116.32107
40.011625,116.321062
40.011625,116.321062
40.011622,116.321061
40.011634,116.321051
40.011634,116.321051
40.011629,116.321049
40.01164,116.321058
40.011682,116.321061
40.011704,116.321034
40.011713,116.320982
40.011728,116.320911
40.011774,116.320865
40.011688,116.320791
40.011775,116.320796
40.011898,116.320898
40.011874,116.320952
40.011805,116.321001
40.011778,116.321012
40.011767,116.321005
40.011787,116.320988
40.011792,116.321
40.011783,116.321007
40.011781,116.321009
40.011779,116.321008
40.011775,116.321011
40.011772,116.321015
40.011772,116.321015
40.011777,116.321013
40.011773,116.321004
40.011773,116.321004
40.011766,116.320999
40.011728,116.321005
40.011716,116.321006
40.01174,116.320995
40.01174,116.320995
40.011746,116.320993
40.011655,116.321011
40.011438,116.321069
40.011269,116.321122
40.011176,116.321169
40.011094,116.321186
40.010999,116.321221
40.01102,116.321248
40.011083,116.321256
40.011146,116.32126
40.011289,116.321224
40.011405,116.321214
40.011429,116.321224
40.011464,116.321216
40.011539,116.321193
40.011523,116.321206
40.011497,116.321233
40.011458,116.321242
40.011441,116.321241
40.011421,116.32125
40.011428,116.321277
40.011461,116.321321
40.011442,116.321314
40.011433,116.321341
40.01139,116.321342
40.011376,116.321289
40.011333,116.321278
40.011305,116.321283
40.011312,116.321278
40.011312,116.321278
40.011319,116.321285
40.011309,116.321291
40.011341,116.321251
40.011322,116.321236
40.011325,116.321226
40.011306,116.321225
40.011357,116.3212
40.011356,116.321174
40.011379,116.321171
40.011435,116.321169
40.011483,116.321157
40.011445,116.32115
40.011434,116.321132
40.011445,116.321128
40.011445,116.321128
40.011452,116.321133
40.011465,116.321169
40.011494,116.321209
40.01151,116.321243
40.011591,116.321248
40.011577,116.321238
40.011561,116.32123
40.011559,116.321234
40.011559,116.321234
40.011556,116.321231
40.011496,116.32123
40.011435,116.321143
40.011421,116.32119
40.011417,116.321213
40.011418,116.32122
40.011418,116.32122
40.011426,116.321213
40.011486,116.321152
40.011528,116.321136
40.011639,116.321132
40.011659,116.321123
40.011733,116.321127
40.011759,116.321121
40.011746,116.321118
40.011726,116.321104
40.011728,116.321098
40.011732,116.321099
40.011731,116.321098
40.011731,116.321098
40.011725,116.321097
40.01164,116.321111
40.011554,116.321115
40.011567,116.321137
40.011578,116.321164
40.011585,116.321176
40.01157,116.321197
40.011569,116.321254
40.011603,116.321324
40.011626,116.321343
40.011577,116.32128
40.011597,116.321238
40.011616,116.321156
40.011647,116.321128
40.011667,116.321112
40.011746,116.321101
40.011765,116.321004
40.011751,116.320894
40.011758,116.320804
40.011749,116.320745
40.012868,116.320425
40.012821,116.32044
40.012807,116.320451
40.012127,116.320584
40.012088,116.320609
40.012088,116.320609
40.012096,116.320612
40.012084,116.320666
40.012112,116.320769
40.012108,116.320836
40.012082,116.320899
40.012043,116.320903
40.01204,116.320921
40.01201,116.320972
40.011836,116.321027
40.011671,116.321077
40.011598,116.32107
40.011478,116.3211
40.011369,116.321147
40.011283,116.321147
40.011167,116.321161
40.011114,116.321192
40.011133,116.321209
40.011224,116.321197
40.011388,116.321166
40.011477,116.321168
40.011481,116.321176
40.011481,116.321176
40.011489,116.321183
40.011498,116.321183
40.011584,116.321167
40.011753,116.321126
40.011893,116.321106
40.011957,116.321097
40.012015,116.321076
40.012046,116.321055
40.01212,116.321033
40.012128,116.321
40.012085,116.321014
40.011993,116.32105
40.011944,116.321066
40.011944,116.321066
40.01194,116.32107
40.011895,116.321049
40.011927,116.321019
40.011934,116.321002
40.011928,116.320951
40.011915,116.320916
40.011882,116.320891
40.011867,116.32086
40.011849,116.32086
40.011876,116.320857
40.011903,116.32081
40.011957,116.320754
40.012042,116.320733
40.012141,116.32071
40.012113,116.320743
40.01207,116.320807
40.011987,116.320836
40.011953,116.320823
40.011907,116.32079
40.011866,116.32076
40.011915,116.32077
40.011962,116.320781
40.012014,116.320763
40.012032,116.32072
40.012023,116.32068
40.011967,116.320651
40.011927,116.320614
40.011992,116.320601
40.011968,116.320514
40.011971,116.320469
40.011924,116.320416
40.011849,116.320555
40.011789,116.320594
40.011789,116.320594
40.011792,116.320595
40.011786,116.320584
40.011755,116.320696
40.011807,116.320706
40.011902,116.320691
40.011949,116.320754
40.01197,116.320768
40.011889,116.320801
40.011834,116.32081
40.011785,116.320798
40.011801,116.320789
40.01163,116.320976
40.011544,116.321076
40.011524,116.321127
40.011465,116.321138
40.011601,116.321099
40.011615,116.321098
40.011665,116.321098
40.011775,116.321104
40.011811,116.321113
40.01183,116.321166
40.011806,116.321226
40.011673,116.321271
40.011581,116.321287
40.011604,116.321277
40.011631,116.321266
40.01171,116.321208
40.011835,116.321124
40.011987,116.321026
40.012063,116.320961
40.012069,116.320926
40.012021,116.320939
40.011959,116.320955
40.011827,116.321021
40.011684,116.321114
40.011632,116.321162
40.011566,116.321209
40.011486,116.321249
40.011416,116.321235
40.011389,116.321176
40.01133,116.321145
40.011266,116.321134
40.011258,116.321115
40.011285,116.321102
40.011324,116.321094
40.011381,116.321085
40.011386,116.321059
40.011386,116.321059
40.011383,116.321054
40.011331,116.321041
40.011379,116.32108
40.011357,116.321099
40.011357,116.321118
40.011311,116.321122
40.011331,116.321134
40.011372,116.321169
40.011406,116.321156
40.011447,116.321152
40.011447,116.321152
40.011446,116.321148
40.011412,116.321145
40.011375,116.321148
40.011159,116.321033
40.011096,116.321009
40.011135,116.321014
40.011129,116.321005
40.011129,116.321005
40.011134,116.321002
40.011118,116.320967
40.011051,116.320928
40.010976,116.320894
40.010978,116.320878
40.011006,116.320873
40.011052,116.320852
40.011191,116.32092
40.011347,116.321011
40.011453,116.321066
40.011497,116.321082
40.011564,116.321105
40.011556,116.321103
40.011556,116.321107
40.011556,116.321107
40.011562,116.321104
40.011556,116.321092
40.011552,116.321073
40.011531,116.321071
40.011534,116.321068
40.011534,116.321068
40.01154,116.321076
40.011605,116.321109
40.011637,116.321123
40.011673,116.321136
40.011698,116.321123
40.011698,116.321123
40.0117,116.321124
40.01166,116.321066
40.011658,116.321026
40.011675,116.32096
40.011607,116.320812
40.011531,116.320721
40.011528,116.320749
40.011469,116.320901
40.01148,116.32093
40.011484,116.32094
40.011494,116.32105
40.011513,116.321194
40.011532,116.321291
40.011524,116.321331
40.011517,116.321412
40.01156,116.321445
40.01153,116.32146
40.011484,116.321436
40.011493,116.321371
40.011568,116.321428
40.011607,116.32149
40.011667,116.321577
40.011623,116.321497
40.011545,116.321421
40.011508,116.321348
40.011419,116.32117
40.01138,116.321045
40.011326,116.321006
40.011311,116.320973
40.011276,116.320941
40.011246,116.321025
40.011288,116.321173
40.011281,116.321361
40.011263,116.321476
40.011322,116.321583
40.011398,116.321548
40.011367,116.321499
40.011333,116.321341
40.011359,116.321129
40.011273,116.320874
40.011368,116.3209
40.011487,116.320838
40.01155,116.320843
40.011594,116.320848
40.011609,116.320771
40.011649,116.320822
40.011666,116.320857
40.011608,116.32076
40.011563,116.320678
40.011573,116.320632
40.011591,116.32051
40.01159,116.320484
40.011598,116.320603
40.011598,116.320716
40.011587,116.320821
40.011666,116.321057
40.011754,116.321263
40.011726,116.321259
40.011678,116.32117
40.011679,116.321201
40.011669,116.321205
40.011676,116.321234
40.011627,116.321174
40.011609,116.321147
40.011537,116.321116
40.011482,116.321092
40.011371,116.321039
40.01135,116.321061
40.011332,116.32106
40.011307,116.321047
40.011334,116.321088
40.011331,116.321079
40.011331,116.321079
40.011336,116.321075
40.011361,116.32106
40.011369,116.321028
40.011378,116.321023
40.011342,116.320981
40.011398,116.32105
40.011362,116.321054
40.011352,116.321087
40.011316,116.321099
40.011317,116.32113
40.011403,116.321247
40.011529,116.321456
40.011494,116.321466
40.011445,116.321421
40.011409,116.321383
40.011313,116.321252
40.011148,116.321036
40.01104,116.320869
40.010858,116.320595
40.010785,116.320472
40.010725,116.320356
40.010789,116.32036
40.010817,116.3205
40.010916,116.320655
40.01093,116.320781
40.010955,116.320881
40.011001,116.320982
40.01105,116.321044
40.011082,116.321058
40.011123,116.32104
40.011235,116.321103
40.011246,116.321103
40.011356,116.321197
40.011327,116.321116
40.011387,116.32101
40.011462,116.32091
40.011465,116.320699
40.011445,116.320477
40.011373,116.320256
40.011386,116.320262
40.011347,116.320126
40.011351,116.320024
40.011299,116.320032
40.011358,116.32027
40.011386,116.320491
40.011369,116.320653
40.011392,116.320858
40.011417,116.320967
40.011442,116.320968
40.011418,116.320897
40.011403,116.320795
40.011361,116.320645
40.011314,116.320515
40.011295,116.320489
40.011196,116.320681
40.011026,116.320702
40.01105,116.320797
40.011036,116.320859
40.011028,116.320878
40.011022,116.320848
40.011038,116.320842
40.011002,116.320811
40.010993,116.3208
40.010993,116.3208
40.010999,116.320793
40.011057,116.320824
40.011057,116.320824
40.011049,116.320819
40.011113,116.320846
40.011208,116.320877
40.011343,116.320924
40.011433,116.320959
40.011547,116.321028
40.01161,116.32105
40.011582,116.321058
40.011519,116.321066
40.011464,116.321108
40.011376,116.321115
40.011357,116.321143
40.011394,116.321188
40.011397,116.321211
40.011432,116.321242
40.011492,116.321288
40.0115,116.321315
40.011559,116.321329
40.01157,116.321283
40.011563,116.321213
40.011618,116.321188
40.011657,116.321212
40.011619,116.321224
40.011619,116.321224
40.01162,116.321221
40.011598,116.32126
40.011548,116.321245
40.011547,116.321262
40.011583,116.321303
40.011553,116.321294
40.011595,116.321311
40.011605,116.321305
40.011656,116.321352
40.011703,116.321387
40.011659,116.321358
40.011609,116.321321
40.011618,116.321346
40.01168,116.321377
40.011683,116.321362
40.011712,116.321348
40.011665,116.321297
40.011648,116.321272
40.011662,116.321262
40.011585,116.321233
40.011571,116.321235
40.011603,116.321252
40.01152,116.321234
40.0115,116.321265
40.011454,116.321276
40.011376,116.321289
40.011253,116.321281
40.011171,116.321307
40.011152,116.321312
40.011166,116.321315
40.01127,116.321337
40.01125,116.321315
40.011281,116.321328
40.011323,116.321333
40.011311,116.321307
40.01135,116.321312
40.011356,116.321325
40.011318,116.321269
40.011334,116.321191
40.011366,116.32117
40.011429,116.321154
40.01144,116.321149
40.011448,116.321158
40.011452,116.321152
40.011456,116.32115
40.011454,116.32115
40.011449,116.321149
40.011449,116.321149
40.011442,116.321148
40.011415,116.321145
40.011317,116.321113
40.011275,116.321109
40.011213,116.321089
40.011188,116.321075
40.011176,116.321063
40.011176,116.321063
40.011175,116.321061
40.011162,116.321062
40.011134,116.321051
40.011134,116.321051
40.011137,116.321045
40.011202,116.321063
40.011188,116.32105
40.011221,116.321065
40.011221,116.321065
40.011229,116.321072
40.011281,116.321087
40.011288,116.321094
40.01129,116.321098
40.01129,116.321098
40.011288,116.321101
40.011318,116.321104
40.011334,116.321092
40.011352,116.321086
40.011422,116.321096
40.011472,116.321089
40.011528,116.321418
40.011549,116.321459
40.01157,116.321523
40.011588,116.321565
40.01156,116.321545
40.011524,116.321557
40.011501,116.321493
40.011501,116.321493
40.011499,116.32149
40.011502,116.321479
40.01151,116.321496
40.011492,116.32138
40.011492,116.32138
40.011493,116.321377
40.011487,116.321293
40.011498,116.321285
40.01149,116.321228
40.011491,116.321207
40.011502,116.321163
40.011502,116.321163
40.011509,116.321167
40.011508,116.321178
40.011526,116.321166
40.011517,116.321173
40.011531,116.321181
40.011538,116.32115
40.011527,116.321148
40.011527,116.321159
40.011524,116.321163
40.011524,116.321163
40.01152,116.321164
40.011511,116.32116
40.011511,116.32116
40.011507,116.321158
40.01152,116.32117
40.011541,116.321176
40.011562,116.321192
40.011562,116.321192
40.011558,116.321195
40.011535,116.321154
40.011535,116.321154
40.011537,116.321146
40.011539,116.321221
40.011562,116.321325
40.01158,116.32138
40.011524,116.321376
40.011535,116.321345
40.011535,116.321345
40.011542,116.32134
40.011542,116.321349
40.011559,116.321374
40.011546,116.321381
40.011542,116.321399
40.011533,116.32139
40.011533,116.32139
40.011531,116.321395
40.011524,116.321441
40.011538,116.321495
40.01156,116.321492
40.011596,116.321506
40.011595,116.321538
40.011596,116.321566
40.011535,116.321518
40.011513,116.321255
40.011516,116.321235
40.011545,116.321242
40.011577,116.321277
40.011577,116.321277
40.011576,116.321277
40.011586,116.321283
40.011586,116.321283
40.011588,116.32128
40.011628,116.321292
40.011609,116.321314
40.011619,116.321298
40.011596,116.32125
40.0116,116.321173
40.01159,116.32113
40.011539,116.321093
40.011496,116.321062
40.011442,116.321037
40.011365,116.321021
40.011327,116.321039
40.011295,116.321066
40.01129,116.3211
40.011284,116.321131
40.011325,116.321158
40.011403,116.321184
40.011477,116.321234
40.011521,116.321269
40.011575,116.321313
40.011575,116.321313
40.011567,116.321318
40.011543,116.321331
40.011574,116.321338
40.011639,116.321353
40.011645,116.321362
40.01162,116.321333
40.011633,116.321342
40.011618,116.321345
40.011609,116.321336
40.011609,116.321336
40.011606,116.32134
40.011589,116.321376
40.011559,116.321359
40.011512,116.321274
40.01154,116.321301
40.011498,116.321302
40.011441,116.321313
40.011449,116.321301
40.011438,116.32131
40.011508,116.321335
40.011513,116.32136
40.011525,116.321352
40.01161,116.321355
40.011611,116.321332
40.011597,116.321317
40.011622,116.321319
40.011621,116.32132
40.011621,116.32132
40.011614,116.321322
40.011627,116.321321
40.011627,116.321321
40.011632,116.321327
40.011597,116.321301
40.011592,116.321334
40.011612,116.321351
40.011616,116.321358
40.011616,116.321358
40.011623,116.321352
40.011611,116.321379
40.0116,116.321404
40.011564,116.321282
40.011529,116.321221
40.011508,116.321193
40.011464,116.321198
40.011464,116.321198
40.01147,116.321201
40.011513,116.32121
40.011532,116.321222
40.011586,116.321239
40.011603,116.321257
40.011607,116.321243
40.011595,116.321261
40.011599,116.321271
40.011601,116.321282
40.011598,116.321293
40.011566,116.321274
40.011525,116.321254
40.011466,116.321242
40.011477,116.321254
40.011458,116.321286
40.011484,116.321288
40.011481,116.321278
40.011466,116.321247
40.011489,116.321248
40.011499,116.321235
40.011496,116.321225
40.011496,116.321225
40.011501,116.321221
40.011546,116.321245
40.011534,116.321243
40.011518,116.321222
40.011503,116.32122
40.011546,116.321214
40.011546,116.321214
40.011543,116.32121
40.011551,116.321189
40.011547,116.321179
40.011547,116.32117
40.011544,116.321166
40.011544,116.321166
40.011538,116.321164
40.011498,116.321168
40.01144,116.32117
40.011444,116.321187
40.011423,116.32123
40.011415,116.321295
40.011391,116.321384
40.011373,116.321461
40.011394,116.321535
40.011408,116.32156
40.011423,116.321537
40.011425,116.321483
40.011472,116.321481
40.011462,116.321429
40.011398,116.321281
40.011443,116.32135
40.011476,116.321328
40.011534,116.321224
40.011527,116.3212
40.011567,116.321148
40.011544,116.321151
40.011542,116.321157
40.011542,116.321157
40.011536,116.321163
40.011565,116.321163
40.011617,116.321184
40.011648,116.32119
40.011656,116.321206
40.011626,116.321233
40.011656,116.321222
40.011653,116.321208
40.011653,116.321208
40.011649,116.321208
40.011616,116.32121
40.0116,116.321193
40.0116,116.321193
40.011601,116.321185
40.01156,116.321149
40.011534,116.321121
40.011517,116.321113
40.011493,116.321118
40.011449,116.32112
40.011429,116.321104
40.011396,116.321077
40.011396,116.321099
40.011396,116.321099
40.011393,116.321104
40.01139,116.321124
40.011401,116.321139
40.011455,116.321143
40.011483,116.321144
40.011492,116.321153
40.011484,116.321156
40.011484,116.321156
40.011486,116.321151
40.011514,116.321154
40.011527,116.321173
40.011513,116.321174
40.011526,116.321174
40.011544,116.32118
40.011575,116.321183
40.011575,116.321183
40.011572,116.32119
40.011554,116.321207
40.011518,116.32117
40.011488,116.321109
40.011484,116.321047
40.011448,116.32101
40.011441,116.321039
40.011435,116.321016
40.011466,116.321061
40.011483,116.321129
40.011501,116.321154
40.011515,116.321236
